Tree	Tree_taxa	RefTree_taxa	Common_taxa	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
93585	64	64	64	557.0000	1.1197	0.7777
93586	64	64	64	554.0000	1.1137	0.7735
93587	64	64	64	545.0000	1.0956	0.7610
93588	64	64	64	527.0000	1.0594	0.7358
93589	64	64	64	558.0000	1.1218	0.7791
93590	64	64	64	518.0000	1.0413	0.7233
93591	64	64	64	544.0000	1.0936	0.7596
93592	64	64	64	536.0000	1.0775	0.7484
93593	64	64	64	567.0000	1.1399	0.7917
93594	64	64	64	507.0000	1.0192	0.7079
93595	64	64	64	557.0000	1.1197	0.7777
93596	64	64	64	506.0000	1.0172	0.7065
93597	64	64	64	519.0000	1.0434	0.7247
93598	64	64	64	508.0000	1.0212	0.7093
93599	64	64	64	574.0000	1.1539	0.8015
93600	64	64	64	556.0000	1.1177	0.7763
93601	64	64	64	568.0000	1.1419	0.7931
93602	64	64	64	582.0000	1.1700	0.8126
93603	64	64	64	521.0000	1.0474	0.7275
93604	64	64	64	570.0000	1.1459	0.7959
93605	64	64	64	529.0000	1.0635	0.7386
93606	64	64	64	554.0000	1.1137	0.7735
93607	64	64	64	512.0000	1.0293	0.7149
93608	64	64	64	556.0000	1.1177	0.7763
93609	64	64	64	567.0000	1.1399	0.7917
93610	64	64	64	540.0000	1.0856	0.7540
93611	64	64	64	522.0000	1.0494	0.7289
93612	64	64	64	568.0000	1.1419	0.7931
93613	64	64	64	526.0000	1.0574	0.7344
93614	64	64	64	555.0000	1.1157	0.7749
93615	64	64	64	563.0000	1.1318	0.7861
93616	64	64	64	544.0000	1.0936	0.7596
93617	64	64	64	569.0000	1.1439	0.7945
93618	64	64	64	580.0000	1.1660	0.8098
93619	64	64	64	564.0000	1.1338	0.7875
93620	64	64	64	509.0000	1.0233	0.7107
93621	64	64	64	563.0000	1.1318	0.7861
93622	64	64	64	524.0000	1.0534	0.7316
93623	64	64	64	539.0000	1.0836	0.7526
93624	64	64	64	553.0000	1.1117	0.7721
93625	64	64	64	560.0000	1.1258	0.7819
93626	64	64	64	568.0000	1.1419	0.7931
93627	64	64	64	530.0000	1.0655	0.7400
93628	64	64	64	527.0000	1.0594	0.7358
93629	64	64	64	561.0000	1.1278	0.7833
93630	64	64	64	544.0000	1.0936	0.7596
93631	64	64	64	565.0000	1.1358	0.7889
93632	64	64	64	592.0000	1.1901	0.8266
93633	64	64	64	557.0000	1.1197	0.7777
93634	64	64	64	556.0000	1.1177	0.7763
93635	64	64	64	572.0000	1.1499	0.7987
93636	64	64	64	545.0000	1.0956	0.7610
93637	64	64	64	550.0000	1.1057	0.7680
93638	64	64	64	497.0000	0.9991	0.6939
93639	64	64	64	554.0000	1.1137	0.7735
93640	64	64	64	506.0000	1.0172	0.7065
93641	64	64	64	571.0000	1.1479	0.7973
93642	64	64	64	470.0000	0.9449	0.6563
93643	64	64	64	574.0000	1.1539	0.8015
93644	64	64	64	498.0000	1.0011	0.6953
93645	64	64	64	546.0000	1.0976	0.7624
93646	64	64	64	572.0000	1.1499	0.7987
93647	64	64	64	516.0000	1.0373	0.7205
93648	64	64	64	491.0000	0.9871	0.6856
93649	64	64	64	550.0000	1.1057	0.7680
93650	64	64	64	502.0000	1.0092	0.7009
93651	64	64	64	542.0000	1.0896	0.7568
93652	64	64	64	489.0000	0.9830	0.6828
93653	64	64	64	547.0000	1.0996	0.7638
93654	64	64	64	527.0000	1.0594	0.7358
93655	64	64	64	494.0000	0.9931	0.6898
93656	64	64	64	520.0000	1.0454	0.7261
93657	64	64	64	533.0000	1.0715	0.7442
93658	64	64	64	520.0000	1.0454	0.7261
93659	64	64	64	558.0000	1.1218	0.7791
93660	64	64	64	488.0000	0.9810	0.6814
93661	64	64	64	541.0000	1.0876	0.7554
93662	64	64	64	560.0000	1.1258	0.7819
93663	64	64	64	543.0000	1.0916	0.7582
93664	64	64	64	545.0000	1.0956	0.7610
93665	64	64	64	543.0000	1.0916	0.7582
93666	64	64	64	472.0000	0.9489	0.6590
93667	64	64	64	572.0000	1.1499	0.7987
93668	64	64	64	569.0000	1.1439	0.7945
93669	64	64	64	536.0000	1.0775	0.7484
93670	64	64	64	559.0000	1.1238	0.7805
93671	64	64	64	522.0000	1.0494	0.7289
93672	64	64	64	571.0000	1.1479	0.7973
93673	64	64	64	576.0000	1.1579	0.8043
93674	64	64	64	545.0000	1.0956	0.7610
93675	64	64	64	524.0000	1.0534	0.7316
93676	64	64	64	533.0000	1.0715	0.7442
93677	64	64	64	559.0000	1.1238	0.7805
93678	64	64	64	575.0000	1.1559	0.8029
93679	64	64	64	550.0000	1.1057	0.7680
93680	64	64	64	518.0000	1.0413	0.7233
93681	64	64	64	550.0000	1.1057	0.7680
93682	64	64	64	515.0000	1.0353	0.7191
93683	64	64	64	530.0000	1.0655	0.7400
93684	64	64	64	543.0000	1.0916	0.7582
93685	64	64	64	576.0000	1.1579	0.8043
93686	64	64	64	546.0000	1.0976	0.7624
93687	64	64	64	533.0000	1.0715	0.7442
93688	64	64	64	556.0000	1.1177	0.7763
93689	64	64	64	485.0000	0.9750	0.6772
93690	64	64	64	528.0000	1.0614	0.7372
93691	64	64	64	559.0000	1.1238	0.7805
93692	64	64	64	581.0000	1.1680	0.8112
93693	64	64	64	563.0000	1.1318	0.7861
93694	64	64	64	541.0000	1.0876	0.7554
93695	64	64	64	483.0000	0.9710	0.6744
93696	64	64	64	547.0000	1.0996	0.7638
93697	64	64	64	562.0000	1.1298	0.7847
93698	64	64	64	549.0000	1.1037	0.7666
93699	64	64	64	560.0000	1.1258	0.7819
93700	64	64	64	553.0000	1.1117	0.7721
93701	64	64	64	545.0000	1.0956	0.7610
93702	64	64	64	543.0000	1.0916	0.7582
93703	64	64	64	558.0000	1.1218	0.7791
93704	64	64	64	537.0000	1.0795	0.7498
93705	64	64	64	541.0000	1.0876	0.7554
93706	64	64	64	539.0000	1.0836	0.7526
93707	64	64	64	521.0000	1.0474	0.7275
93708	64	64	64	563.0000	1.1318	0.7861
93709	64	64	64	517.0000	1.0393	0.7219
93710	64	64	64	560.0000	1.1258	0.7819
93711	64	64	64	557.0000	1.1197	0.7777
93712	64	64	64	555.0000	1.1157	0.7749
93713	64	64	64	560.0000	1.1258	0.7819
93714	64	64	64	525.0000	1.0554	0.7330
93715	64	64	64	522.0000	1.0494	0.7289
93716	64	64	64	579.0000	1.1640	0.8084
93717	64	64	64	590.0000	1.1861	0.8238
93718	64	64	64	556.0000	1.1177	0.7763
93719	64	64	64	550.0000	1.1057	0.7680
93720	64	64	64	516.0000	1.0373	0.7205
93721	64	64	64	515.0000	1.0353	0.7191
93722	64	64	64	496.0000	0.9971	0.6926
93723	64	64	64	558.0000	1.1218	0.7791
93724	64	64	64	559.0000	1.1238	0.7805
93725	64	64	64	548.0000	1.1017	0.7652
93726	64	64	64	548.0000	1.1017	0.7652
93727	64	64	64	536.0000	1.0775	0.7484
93728	64	64	64	526.0000	1.0574	0.7344
93729	64	64	64	579.0000	1.1640	0.8084
93730	64	64	64	558.0000	1.1218	0.7791
93731	64	64	64	563.0000	1.1318	0.7861
93732	64	64	64	527.0000	1.0594	0.7358
93733	64	64	64	558.0000	1.1218	0.7791
93734	64	64	64	515.0000	1.0353	0.7191
93735	64	64	64	565.0000	1.1358	0.7889
93736	64	64	64	550.0000	1.1057	0.7680
93737	64	64	64	546.0000	1.0976	0.7624
93738	64	64	64	549.0000	1.1037	0.7666
93739	64	64	64	561.0000	1.1278	0.7833
93740	64	64	64	473.0000	0.9509	0.6604
93741	64	64	64	526.0000	1.0574	0.7344
93742	64	64	64	490.0000	0.9851	0.6842
93743	64	64	64	565.0000	1.1358	0.7889
93744	64	64	64	526.0000	1.0574	0.7344
93745	64	64	64	503.0000	1.0112	0.7023
93746	64	64	64	550.0000	1.1057	0.7680
93747	64	64	64	535.0000	1.0755	0.7470
93748	64	64	64	529.0000	1.0635	0.7386
93749	64	64	64	511.0000	1.0273	0.7135
93750	64	64	64	513.0000	1.0313	0.7163
93751	64	64	64	555.0000	1.1157	0.7749
93752	64	64	64	579.0000	1.1640	0.8084
93753	64	64	64	498.0000	1.0011	0.6953
93754	64	64	64	519.0000	1.0434	0.7247
93755	64	64	64	536.0000	1.0775	0.7484
93756	64	64	64	546.0000	1.0976	0.7624
93757	64	64	64	543.0000	1.0916	0.7582
93758	64	64	64	545.0000	1.0956	0.7610
93759	64	64	64	564.0000	1.1338	0.7875
93760	64	64	64	528.0000	1.0614	0.7372
93761	64	64	64	568.0000	1.1419	0.7931
93762	64	64	64	509.0000	1.0233	0.7107
93763	64	64	64	568.0000	1.1419	0.7931
93764	64	64	64	564.0000	1.1338	0.7875
93765	64	64	64	566.0000	1.1378	0.7903
93766	64	64	64	531.0000	1.0675	0.7414
93767	64	64	64	577.0000	1.1600	0.8057
93768	64	64	64	551.0000	1.1077	0.7693
93769	64	64	64	568.0000	1.1419	0.7931
93770	64	64	64	537.0000	1.0795	0.7498
93771	64	64	64	564.0000	1.1338	0.7875
93772	64	64	64	557.0000	1.1197	0.7777
93773	64	64	64	548.0000	1.1017	0.7652
93774	64	64	64	534.0000	1.0735	0.7456
93775	64	64	64	527.0000	1.0594	0.7358
93776	64	64	64	508.0000	1.0212	0.7093
93777	64	64	64	536.0000	1.0775	0.7484
93778	64	64	64	533.0000	1.0715	0.7442
93779	64	64	64	558.0000	1.1218	0.7791
93780	64	64	64	527.0000	1.0594	0.7358
93781	64	64	64	574.0000	1.1539	0.8015
93782	64	64	64	510.0000	1.0253	0.7121
93783	64	64	64	536.0000	1.0775	0.7484
93784	64	64	64	549.0000	1.1037	0.7666
93785	64	64	64	545.0000	1.0956	0.7610
93786	64	64	64	562.0000	1.1298	0.7847
93787	64	64	64	564.0000	1.1338	0.7875
93788	64	64	64	521.0000	1.0474	0.7275
93789	64	64	64	557.0000	1.1197	0.7777
93790	64	64	64	546.0000	1.0976	0.7624
93791	64	64	64	526.0000	1.0574	0.7344
93792	64	64	64	583.0000	1.1720	0.8140
93793	64	64	64	539.0000	1.0836	0.7526
93794	64	64	64	578.0000	1.1620	0.8070
93795	64	64	64	544.0000	1.0936	0.7596
93796	64	64	64	545.0000	1.0956	0.7610
93797	64	64	64	537.0000	1.0795	0.7498
93798	64	64	64	539.0000	1.0836	0.7526
93799	64	64	64	511.0000	1.0273	0.7135
93800	64	64	64	562.0000	1.1298	0.7847
93801	64	64	64	506.0000	1.0172	0.7065
93802	64	64	64	539.0000	1.0836	0.7526
93803	64	64	64	538.0000	1.0816	0.7512
93804	64	64	64	545.0000	1.0956	0.7610
93805	64	64	64	547.0000	1.0996	0.7638
93806	64	64	64	534.0000	1.0735	0.7456
93807	64	64	64	557.0000	1.1197	0.7777
93808	64	64	64	552.0000	1.1097	0.7707
93809	64	64	64	564.0000	1.1338	0.7875
93810	64	64	64	568.0000	1.1419	0.7931
93811	64	64	64	556.0000	1.1177	0.7763
93812	64	64	64	540.0000	1.0856	0.7540
93813	64	64	64	511.0000	1.0273	0.7135
93814	64	64	64	541.0000	1.0876	0.7554
93815	64	64	64	552.0000	1.1097	0.7707
93816	64	64	64	547.0000	1.0996	0.7638
93817	64	64	64	533.0000	1.0715	0.7442
93818	64	64	64	548.0000	1.1017	0.7652
93819	64	64	64	575.0000	1.1559	0.8029
93820	64	64	64	529.0000	1.0635	0.7386
93821	64	64	64	548.0000	1.1017	0.7652
93822	64	64	64	514.0000	1.0333	0.7177
93823	64	64	64	527.0000	1.0594	0.7358
93824	64	64	64	532.0000	1.0695	0.7428
93825	64	64	64	528.0000	1.0614	0.7372
93826	64	64	64	548.0000	1.1017	0.7652
93827	64	64	64	558.0000	1.1218	0.7791
93828	64	64	64	525.0000	1.0554	0.7330
93829	64	64	64	541.0000	1.0876	0.7554
93830	64	64	64	511.0000	1.0273	0.7135
93831	64	64	64	543.0000	1.0916	0.7582
93832	64	64	64	586.0000	1.1780	0.8182
93833	64	64	64	543.0000	1.0916	0.7582
93834	64	64	64	562.0000	1.1298	0.7847
93835	64	64	64	493.0000	0.9911	0.6884
93836	64	64	64	566.0000	1.1378	0.7903
93837	64	64	64	565.0000	1.1358	0.7889
93838	64	64	64	513.0000	1.0313	0.7163
93839	64	64	64	571.0000	1.1479	0.7973
93840	64	64	64	531.0000	1.0675	0.7414
93841	64	64	64	546.0000	1.0976	0.7624
93842	64	64	64	567.0000	1.1399	0.7917
93843	64	64	64	540.0000	1.0856	0.7540
93844	64	64	64	487.0000	0.9790	0.6800
93845	64	64	64	537.0000	1.0795	0.7498
93846	64	64	64	531.0000	1.0675	0.7414
93847	64	64	64	542.0000	1.0896	0.7568
93848	64	64	64	553.0000	1.1117	0.7721
93849	64	64	64	539.0000	1.0836	0.7526
93850	64	64	64	574.0000	1.1539	0.8015
93851	64	64	64	519.0000	1.0434	0.7247
93852	64	64	64	517.0000	1.0393	0.7219
93853	64	64	64	551.0000	1.1077	0.7693
93854	64	64	64	521.0000	1.0474	0.7275
93855	64	64	64	507.0000	1.0192	0.7079
93856	64	64	64	530.0000	1.0655	0.7400
93857	64	64	64	509.0000	1.0233	0.7107
93858	64	64	64	555.0000	1.1157	0.7749
93859	64	64	64	514.0000	1.0333	0.7177
93860	64	64	64	501.0000	1.0072	0.6995
93861	64	64	64	513.0000	1.0313	0.7163
93862	64	64	64	548.0000	1.1017	0.7652
93863	64	64	64	559.0000	1.1238	0.7805
93864	64	64	64	557.0000	1.1197	0.7777
93865	64	64	64	491.0000	0.9871	0.6856
93866	64	64	64	465.0000	0.9348	0.6493
93867	64	64	64	527.0000	1.0594	0.7358
93868	64	64	64	574.0000	1.1539	0.8015
93869	64	64	64	554.0000	1.1137	0.7735
93870	64	64	64	544.0000	1.0936	0.7596
93871	64	64	64	539.0000	1.0836	0.7526
93872	64	64	64	536.0000	1.0775	0.7484
93873	64	64	64	523.0000	1.0514	0.7303
93874	64	64	64	533.0000	1.0715	0.7442
93875	64	64	64	528.0000	1.0614	0.7372
93876	64	64	64	543.0000	1.0916	0.7582
93877	64	64	64	548.0000	1.1017	0.7652
93878	64	64	64	510.0000	1.0253	0.7121
93879	64	64	64	546.0000	1.0976	0.7624
93880	64	64	64	553.0000	1.1117	0.7721
93881	64	64	64	527.0000	1.0594	0.7358
93882	64	64	64	526.0000	1.0574	0.7344
93883	64	64	64	542.0000	1.0896	0.7568
93884	64	64	64	583.0000	1.1720	0.8140
93885	64	64	64	531.0000	1.0675	0.7414
93886	64	64	64	550.0000	1.1057	0.7680
93887	64	64	64	568.0000	1.1419	0.7931
93888	64	64	64	567.0000	1.1399	0.7917
93889	64	64	64	533.0000	1.0715	0.7442
93890	64	64	64	538.0000	1.0816	0.7512
93891	64	64	64	544.0000	1.0936	0.7596
93892	64	64	64	569.0000	1.1439	0.7945
93893	64	64	64	562.0000	1.1298	0.7847
93894	64	64	64	530.0000	1.0655	0.7400
93895	64	64	64	538.0000	1.0816	0.7512
93896	64	64	64	564.0000	1.1338	0.7875
93897	64	64	64	539.0000	1.0836	0.7526
93898	64	64	64	517.0000	1.0393	0.7219
93899	64	64	64	525.0000	1.0554	0.7330
93900	64	64	64	520.0000	1.0454	0.7261
93901	64	64	64	525.0000	1.0554	0.7330
93902	64	64	64	547.0000	1.0996	0.7638
93903	64	64	64	555.0000	1.1157	0.7749
93904	64	64	64	532.0000	1.0695	0.7428
93905	64	64	64	546.0000	1.0976	0.7624
93906	64	64	64	536.0000	1.0775	0.7484
93907	64	64	64	518.0000	1.0413	0.7233
93908	64	64	64	494.0000	0.9931	0.6898
93909	64	64	64	541.0000	1.0876	0.7554
93910	64	64	64	555.0000	1.1157	0.7749
93911	64	64	64	552.0000	1.1097	0.7707
93912	64	64	64	523.0000	1.0514	0.7303
93913	64	64	64	542.0000	1.0896	0.7568
93914	64	64	64	561.0000	1.1278	0.7833
93915	64	64	64	567.0000	1.1399	0.7917
93916	64	64	64	551.0000	1.1077	0.7693
93917	64	64	64	499.0000	1.0032	0.6967
93918	64	64	64	551.0000	1.1077	0.7693
93919	64	64	64	537.0000	1.0795	0.7498
93920	64	64	64	556.0000	1.1177	0.7763
93921	64	64	64	542.0000	1.0896	0.7568
93922	64	64	64	576.0000	1.1579	0.8043
93923	64	64	64	540.0000	1.0856	0.7540
93924	64	64	64	554.0000	1.1137	0.7735
93925	64	64	64	514.0000	1.0333	0.7177
93926	64	64	64	545.0000	1.0956	0.7610
93927	64	64	64	544.0000	1.0936	0.7596
93928	64	64	64	603.0000	1.2122	0.8420
93929	64	64	64	562.0000	1.1298	0.7847
93930	64	64	64	502.0000	1.0092	0.7009
93931	64	64	64	547.0000	1.0996	0.7638
93932	64	64	64	544.0000	1.0936	0.7596
93933	64	64	64	578.0000	1.1620	0.8070
93934	64	64	64	532.0000	1.0695	0.7428
93935	64	64	64	562.0000	1.1298	0.7847
93936	64	64	64	547.0000	1.0996	0.7638
93937	64	64	64	586.0000	1.1780	0.8182
93938	64	64	64	521.0000	1.0474	0.7275
93939	64	64	64	516.0000	1.0373	0.7205
93940	64	64	64	511.0000	1.0273	0.7135
93941	64	64	64	574.0000	1.1539	0.8015
93942	64	64	64	526.0000	1.0574	0.7344
93943	64	64	64	555.0000	1.1157	0.7749
93944	64	64	64	529.0000	1.0635	0.7386
93945	64	64	64	505.0000	1.0152	0.7051
93946	64	64	64	558.0000	1.1218	0.7791
93947	64	64	64	565.0000	1.1358	0.7889
93948	64	64	64	481.0000	0.9670	0.6716
93949	64	64	64	503.0000	1.0112	0.7023
93950	64	64	64	536.0000	1.0775	0.7484
93951	64	64	64	575.0000	1.1559	0.8029
93952	64	64	64	512.0000	1.0293	0.7149
93953	64	64	64	505.0000	1.0152	0.7051
93954	64	64	64	514.0000	1.0333	0.7177
93955	64	64	64	513.0000	1.0313	0.7163
93956	64	64	64	527.0000	1.0594	0.7358
93957	64	64	64	506.0000	1.0172	0.7065
93958	64	64	64	528.0000	1.0614	0.7372
93959	64	64	64	543.0000	1.0916	0.7582
93960	64	64	64	541.0000	1.0876	0.7554
93961	64	64	64	536.0000	1.0775	0.7484
93962	64	64	64	512.0000	1.0293	0.7149
93963	64	64	64	523.0000	1.0514	0.7303
93964	64	64	64	537.0000	1.0795	0.7498
93965	64	64	64	540.0000	1.0856	0.7540
93966	64	64	64	532.0000	1.0695	0.7428
93967	64	64	64	560.0000	1.1258	0.7819
93968	64	64	64	537.0000	1.0795	0.7498
93969	64	64	64	593.0000	1.1921	0.8280
93970	64	64	64	540.0000	1.0856	0.7540
93971	64	64	64	484.0000	0.9730	0.6758
93972	64	64	64	546.0000	1.0976	0.7624
93973	64	64	64	526.0000	1.0574	0.7344
93974	64	64	64	565.0000	1.1358	0.7889
93975	64	64	64	587.0000	1.1801	0.8196
93976	64	64	64	570.0000	1.1459	0.7959
93977	64	64	64	569.0000	1.1439	0.7945
93978	64	64	64	551.0000	1.1077	0.7693
93979	64	64	64	554.0000	1.1137	0.7735
93980	64	64	64	554.0000	1.1137	0.7735
93981	64	64	64	565.0000	1.1358	0.7889
93982	64	64	64	561.0000	1.1278	0.7833
93983	64	64	64	542.0000	1.0896	0.7568
93984	64	64	64	572.0000	1.1499	0.7987
93985	64	64	64	583.0000	1.1720	0.8140
93986	64	64	64	560.0000	1.1258	0.7819
93987	64	64	64	572.0000	1.1499	0.7987
93988	64	64	64	545.0000	1.0956	0.7610
93989	64	64	64	574.0000	1.1539	0.8015
93990	64	64	64	543.0000	1.0916	0.7582
93991	64	64	64	570.0000	1.1459	0.7959
93992	64	64	64	558.0000	1.1218	0.7791
93993	64	64	64	533.0000	1.0715	0.7442
93994	64	64	64	568.0000	1.1419	0.7931
93995	64	64	64	526.0000	1.0574	0.7344
93996	64	64	64	518.0000	1.0413	0.7233
93997	64	64	64	543.0000	1.0916	0.7582
93998	64	64	64	573.0000	1.1519	0.8001
93999	64	64	64	563.0000	1.1318	0.7861
94000	64	64	64	506.0000	1.0172	0.7065
94001	64	64	64	510.0000	1.0253	0.7121
94002	64	64	64	538.0000	1.0816	0.7512
94003	64	64	64	511.0000	1.0273	0.7135
94004	64	64	64	518.0000	1.0413	0.7233
94005	64	64	64	547.0000	1.0996	0.7638
94006	64	64	64	521.0000	1.0474	0.7275
94007	64	64	64	569.0000	1.1439	0.7945
94008	64	64	64	551.0000	1.1077	0.7693
94009	64	64	64	539.0000	1.0836	0.7526
94010	64	64	64	548.0000	1.1017	0.7652
94011	64	64	64	559.0000	1.1238	0.7805
94012	64	64	64	560.0000	1.1258	0.7819
94013	64	64	64	539.0000	1.0836	0.7526
94014	64	64	64	545.0000	1.0956	0.7610
94015	64	64	64	533.0000	1.0715	0.7442
94016	64	64	64	556.0000	1.1177	0.7763
94017	64	64	64	542.0000	1.0896	0.7568
94018	64	64	64	521.0000	1.0474	0.7275
94019	64	64	64	529.0000	1.0635	0.7386
94020	64	64	64	540.0000	1.0856	0.7540
94021	64	64	64	558.0000	1.1218	0.7791
94022	64	64	64	562.0000	1.1298	0.7847
94023	64	64	64	534.0000	1.0735	0.7456
94024	64	64	64	515.0000	1.0353	0.7191
94025	64	64	64	490.0000	0.9851	0.6842
94026	64	64	64	510.0000	1.0253	0.7121
94027	64	64	64	571.0000	1.1479	0.7973
94028	64	64	64	531.0000	1.0675	0.7414
94029	64	64	64	577.0000	1.1600	0.8057
94030	64	64	64	519.0000	1.0434	0.7247
94031	64	64	64	537.0000	1.0795	0.7498
94032	64	64	64	562.0000	1.1298	0.7847
94033	64	64	64	563.0000	1.1318	0.7861
94034	64	64	64	517.0000	1.0393	0.7219
94035	64	64	64	534.0000	1.0735	0.7456
94036	64	64	64	548.0000	1.1017	0.7652
94037	64	64	64	600.0000	1.2062	0.8378
94038	64	64	64	533.0000	1.0715	0.7442
94039	64	64	64	552.0000	1.1097	0.7707
94040	64	64	64	523.0000	1.0514	0.7303
94041	64	64	64	503.0000	1.0112	0.7023
94042	64	64	64	562.0000	1.1298	0.7847
94043	64	64	64	543.0000	1.0916	0.7582
94044	64	64	64	553.0000	1.1117	0.7721
94045	64	64	64	569.0000	1.1439	0.7945
94046	64	64	64	525.0000	1.0554	0.7330
94047	64	64	64	499.0000	1.0032	0.6967
94048	64	64	64	504.0000	1.0132	0.7037
94049	64	64	64	528.0000	1.0614	0.7372
94050	64	64	64	505.0000	1.0152	0.7051
94051	64	64	64	505.0000	1.0152	0.7051
94052	64	64	64	554.0000	1.1137	0.7735
94053	64	64	64	550.0000	1.1057	0.7680
94054	64	64	64	548.0000	1.1017	0.7652
94055	64	64	64	573.0000	1.1519	0.8001
94056	64	64	64	530.0000	1.0655	0.7400
94057	64	64	64	503.0000	1.0112	0.7023
94058	64	64	64	521.0000	1.0474	0.7275
94059	64	64	64	540.0000	1.0856	0.7540
94060	64	64	64	542.0000	1.0896	0.7568
94061	64	64	64	576.0000	1.1579	0.8043
94062	64	64	64	536.0000	1.0775	0.7484
94063	64	64	64	552.0000	1.1097	0.7707
94064	64	64	64	564.0000	1.1338	0.7875
94065	64	64	64	523.0000	1.0514	0.7303
94066	64	64	64	521.0000	1.0474	0.7275
94067	64	64	64	550.0000	1.1057	0.7680
94068	64	64	64	570.0000	1.1459	0.7959
94069	64	64	64	515.0000	1.0353	0.7191
94070	64	64	64	496.0000	0.9971	0.6926
94071	64	64	64	565.0000	1.1358	0.7889
94072	64	64	64	552.0000	1.1097	0.7707
94073	64	64	64	562.0000	1.1298	0.7847
94074	64	64	64	483.0000	0.9710	0.6744
94075	64	64	64	573.0000	1.1519	0.8001
94076	64	64	64	519.0000	1.0434	0.7247
94077	64	64	64	518.0000	1.0413	0.7233
94078	64	64	64	556.0000	1.1177	0.7763
94079	64	64	64	530.0000	1.0655	0.7400
94080	64	64	64	547.0000	1.0996	0.7638
94081	64	64	64	504.0000	1.0132	0.7037
94082	64	64	64	530.0000	1.0655	0.7400
94083	64	64	64	548.0000	1.1017	0.7652
94084	64	64	64	518.0000	1.0413	0.7233
94085	64	64	64	536.0000	1.0775	0.7484
94086	64	64	64	532.0000	1.0695	0.7428
94087	64	64	64	540.0000	1.0856	0.7540
94088	64	64	64	561.0000	1.1278	0.7833
94089	64	64	64	512.0000	1.0293	0.7149
94090	64	64	64	565.0000	1.1358	0.7889
94091	64	64	64	484.0000	0.9730	0.6758
94092	64	64	64	573.0000	1.1519	0.8001
94093	64	64	64	556.0000	1.1177	0.7763
94094	64	64	64	526.0000	1.0574	0.7344
94095	64	64	64	533.0000	1.0715	0.7442
94096	64	64	64	575.0000	1.1559	0.8029
94097	64	64	64	540.0000	1.0856	0.7540
94098	64	64	64	550.0000	1.1057	0.7680
94099	64	64	64	549.0000	1.1037	0.7666
94100	64	64	64	540.0000	1.0856	0.7540
94101	64	64	64	555.0000	1.1157	0.7749
94102	64	64	64	551.0000	1.1077	0.7693
94103	64	64	64	529.0000	1.0635	0.7386
94104	64	64	64	493.0000	0.9911	0.6884
94105	64	64	64	563.0000	1.1318	0.7861
94106	64	64	64	522.0000	1.0494	0.7289
94107	64	64	64	558.0000	1.1218	0.7791
94108	64	64	64	543.0000	1.0916	0.7582
94109	64	64	64	547.0000	1.0996	0.7638
94110	64	64	64	557.0000	1.1197	0.7777
94111	64	64	64	552.0000	1.1097	0.7707
94112	64	64	64	503.0000	1.0112	0.7023
94113	64	64	64	535.0000	1.0755	0.7470
94114	64	64	64	586.0000	1.1780	0.8182
94115	64	64	64	541.0000	1.0876	0.7554
94116	64	64	64	522.0000	1.0494	0.7289
94117	64	64	64	514.0000	1.0333	0.7177
94118	64	64	64	530.0000	1.0655	0.7400
94119	64	64	64	570.0000	1.1459	0.7959
94120	64	64	64	536.0000	1.0775	0.7484
94121	64	64	64	570.0000	1.1459	0.7959
94122	64	64	64	558.0000	1.1218	0.7791
94123	64	64	64	561.0000	1.1278	0.7833
94124	64	64	64	528.0000	1.0614	0.7372
94125	64	64	64	543.0000	1.0916	0.7582
94126	64	64	64	516.0000	1.0373	0.7205
94127	64	64	64	550.0000	1.1057	0.7680
94128	64	64	64	534.0000	1.0735	0.7456
94129	64	64	64	514.0000	1.0333	0.7177
94130	64	64	64	526.0000	1.0574	0.7344
94131	64	64	64	474.0000	0.9529	0.6618
94132	64	64	64	563.0000	1.1318	0.7861
94133	64	64	64	537.0000	1.0795	0.7498
94134	64	64	64	535.0000	1.0755	0.7470
94135	64	64	64	524.0000	1.0534	0.7316
94136	64	64	64	524.0000	1.0534	0.7316
94137	64	64	64	581.0000	1.1680	0.8112
94138	64	64	64	582.0000	1.1700	0.8126
94139	64	64	64	552.0000	1.1097	0.7707
94140	64	64	64	559.0000	1.1238	0.7805
94141	64	64	64	528.0000	1.0614	0.7372
94142	64	64	64	565.0000	1.1358	0.7889
94143	64	64	64	542.0000	1.0896	0.7568
94144	64	64	64	541.0000	1.0876	0.7554
94145	64	64	64	554.0000	1.1137	0.7735
94146	64	64	64	526.0000	1.0574	0.7344
94147	64	64	64	517.0000	1.0393	0.7219
94148	64	64	64	528.0000	1.0614	0.7372
94149	64	64	64	511.0000	1.0273	0.7135
94150	64	64	64	514.0000	1.0333	0.7177
94151	64	64	64	543.0000	1.0916	0.7582
94152	64	64	64	558.0000	1.1218	0.7791
94153	64	64	64	523.0000	1.0514	0.7303
94154	64	64	64	578.0000	1.1620	0.8070
94155	64	64	64	553.0000	1.1117	0.7721
94156	64	64	64	517.0000	1.0393	0.7219
94157	64	64	64	548.0000	1.1017	0.7652
94158	64	64	64	564.0000	1.1338	0.7875
94159	64	64	64	535.0000	1.0755	0.7470
94160	64	64	64	573.0000	1.1519	0.8001
94161	64	64	64	535.0000	1.0755	0.7470
94162	64	64	64	524.0000	1.0534	0.7316
94163	64	64	64	548.0000	1.1017	0.7652
94164	64	64	64	520.0000	1.0454	0.7261
